"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.09642","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-07-01 &&& 2011-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","35","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-08-01 &&& 2011-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-08-01 &&& 2011-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-08-01 &&& 2011-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-08-01 &&& 2011-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.0989","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-08-01 &&& 2011-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","35","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-09-01 &&& 2011-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-09-01 &&& 2011-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-09-01 &&& 2011-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-09-01 &&& 2011-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.0989","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-09-01 &&& 2011-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","35","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-10-01 &&& 2011-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-10-01 &&& 2011-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-10-01 &&& 2011-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-10-01 &&& 2011-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.0989","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-10-01 &&& 2011-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","33","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-11-01 &&& 2011-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-11-01 &&& 2011-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-11-01 &&& 2011-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-11-01 &&& 2011-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.10427","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-11-01 &&& 2011-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","33","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-12-01 &&& 2011-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-12-01 &&& 2011-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-12-01 &&& 2011-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-12-01 &&& 2011-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.10427","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2011-12-01 &&& 2011-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","32","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-01-01 &&& 2012-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-01-01 &&& 2012-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-01-01 &&& 2012-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-01-01 &&& 2012-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.10718","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-01-01 &&& 2012-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","31","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-02-01 &&& 2012-02-29 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-02-01 &&& 2012-02-29 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-02-01 &&& 2012-02-29 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-02-01 &&& 2012-02-29 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.11026","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-02-01 &&& 2012-02-29 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","31","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-03-01 &&& 2012-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-03-01 &&& 2012-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-03-01 &&& 2012-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-03-01 &&& 2012-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.11026","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-03-01 &&& 2012-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","29","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-04-01 &&& 2012-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-04-01 &&& 2012-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-04-01 &&& 2012-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-04-01 &&& 2012-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.11697","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-04-01 &&& 2012-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","28","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-05-01 &&& 2012-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-05-01 &&& 2012-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-05-01 &&& 2012-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-05-01 &&& 2012-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.12064","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-05-01 &&& 2012-05-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","27","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-06-01 &&& 2012-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-06-01 &&& 2012-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-06-01 &&& 2012-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-06-01 &&& 2012-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.12456","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-06-01 &&& 2012-06-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","26","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-07-01 &&& 2012-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-07-01 &&& 2012-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-07-01 &&& 2012-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-07-01 &&& 2012-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.12873","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-07-01 &&& 2012-07-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","26","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-08-01 &&& 2012-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-08-01 &&& 2012-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-08-01 &&& 2012-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-08-01 &&& 2012-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.12873","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-08-01 &&& 2012-08-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","26","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-09-01 &&& 2012-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-09-01 &&& 2012-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-09-01 &&& 2012-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-09-01 &&& 2012-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.12873","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-09-01 &&& 2012-09-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","26","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-10-01 &&& 2012-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-10-01 &&& 2012-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-10-01 &&& 2012-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-10-01 &&& 2012-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.12873","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-10-01 &&& 2012-10-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","25","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-11-01 &&& 2012-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-11-01 &&& 2012-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-11-01 &&& 2012-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-11-01 &&& 2012-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","-","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-11-01 &&& 2012-11-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","25","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-12-01 &&& 2012-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-12-01 &&& 2012-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-12-01 &&& 2012-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-12-01 &&& 2012-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.13319","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2012-12-01 &&& 2012-12-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","25","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-01-01 &&& 2013-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-01-01 &&& 2013-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-01-01 &&& 2013-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-01-01 &&& 2013-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.13319","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-01-01 &&& 2013-01-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","24","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-02-01 &&& 2013-02-28 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-02-01 &&& 2013-02-28 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-02-01 &&& 2013-02-28 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-02-01 &&& 2013-02-28 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.13798","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-02-01 &&& 2013-02-28 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","23","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-03-01 &&& 2013-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-03-01 &&& 2013-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-03-01 &&& 2013-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-03-01 &&& 2013-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.14312","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-03-01 &&& 2013-03-31 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","22","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-04-01 &&& 2013-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"outcome_count","integer","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-04-01 &&& 2013-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-04-01 &&& 2013-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_lower","numeric","0","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-04-01 &&& 2013-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Outcome",NA,"prevalence_95CI_upper","numeric","0.14865","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-04-01 &&& 2013-04-30 &&& months"
"1","mock","denominator_cohort_name &&& outcome_cohort_name","denominator_cohort_1 &&& cohort_1","overall","overall","Denominator",NA,"denominator_count","integer","21","prevalence_start_date &&& prevalence_end_date &&& analysis_interval","2013-05-01 &&& 2013-05-31 &&& months"
